contingency_load,60.5,65,^2Капитан Прайс: ^7Назревает большой пожар. Взрыв должен быть не меньше.   ,
contingency_load,66,70.2,"^2Шепард: ^7Ты слишком долго был в русской колонии, Прайс. Займись Макаровым.     ",
contingency_load,71,73,"^2Капитан Прайс: ^7Нет времени, сэр. Войну надо закончить сегодня.      ",
contingency_load,73,76,"^2Шепард: ^7Это не просьба, Прайс. Это приказ! Ты д...",
contingency_load,79,82,"^2Капитан Прайс: ^7Хм. Кажется, связь оборвалась...  ",
dcburning_load,8,18,"^2 ^7ЖИТЕЛЯМ ОКРУГА ПРИНС-ДЖОРДЖЕС НАДЛЕЖИТ ПРОСЛЕДОВАТЬ В УПРАВЛЕНИЕ ЗДРАВООХРАНЕНИЯ, РАСПОЛОЖЕННОЕ ПО АДРЕСУ КЕРКВУД-АВЕНЮ, 147. ",1
dcburning_load,18,27,^2 ^7МАШИНЫ ОТЪЕЗЖАЮТ ОТ СТУДЕНЧЕСКОГО ГОРОДКА МУНИЦИПАЛЬНОГО КОЛЛЕДЖА КАЖДЫЕ 15 МИНУТ. /// ПРОВОДИТСЯ ЭКСТРЕННАЯ ЭВАКУАЦИЯ. /// ,1
dcburning_load,27,36,^2 ^7НЕЗАМЕДЛИТЕЛЬНО ПРОСЛЕДУЙТЕ В БЛИЖАЙШЕЕ УБЕЖИЩЕ. ТАМ ВАС БУДУТ ЖДАТЬ ПРЕДСТАВИТЕЛИ ВООРУЖЕННЫХ СИЛ. ,1
dcburning_load,36,44,^2 ^7ПРИ СЕБЕ ИМЕТЬ УДОСТОВЕРЕНИЕ ЛИЧНОСТИ И НЕ БОЛЕЕ ОДНОГО ПРЕДМЕТА БАГАЖА НА ЧЕЛОВЕКА. /// СМОТРИТЕ ПО СТОРОНАМ. БУДЬТЕ ВНИМАТЕЛЬНЫ.,1
dcemp_load,27,31.5,"^2Министр обороны: ^7Джентльмены, по нашим расчетам, цель ракеты – восточное побережье. Под угрозой Белый дом.   ",
dcemp_load,32,35,^2Шепард: ^7Мы восстановим его. Это не в первый раз.   ,
dcemp_load,36,37,^2Министр обороны: ^7Потери?,
dcemp_load,37.8,45,^2Шепард: ^7В зависимости от места взрыва от 30 до 50 тысяч. Плюс отказ всей техники.     ,
dcemp_load,46,49,"^2Министр обороны: ^7А ведь вы нас предупреждали, генерал Шепард... ",
dcemp_load,49.5,55,^2Шепард: ^7Не будем о прошлом. Мы просто не можем оставить такой удар без ответа.,
dcemp_load,55.2,61,^2Шепард: ^7И мы знаем имя виновного. Нужно добраться до Макарова. ,
dcemp_load,61.8,65,"^2Министр обороны: ^7Даю вам полный карт-бланш, генерал. Задействуйте любые ресурсы.   ",
estate_load,7,12,"^2Шепард: ^7Это была тяжелая неделя, джентльмены. Мы потеряли больше, чем рассчитывали. Мы восстановим силы.  ",
estate_load,16,20.3,"\n^2Шепард: ^7У нас карт-бланш, и мы сделаем все, чтобы убить Макарова.     ",
estate_load,22,28,"^2Шепард: ^7Кто бы что ни говорил, мы совсем не варвары. Мы не убиваем гражданских. Бьем точно в цель. ",
estate_load,30,34,"^2Шепард: ^7Этот преступник ушел в тень, но мы вытащим его на свет. ",
estate_load,34.7,38,"^2Шепард: ^7Откроем его истинное лицо, и будем сами писать историю, друзья.    ",
estate_load,42.5,46.2,^2Шепард: ^7Для Макарова и его людей во всем мире остались только эти два убежища.     ,
estate_load,47,49.3,"^2Капитан Прайс: ^7Получается, нужно быть в двух местах сразу.     ",
estate_load,50,51,^2Шепард: ^7Невозможно? ,
estate_load,51,53,^2Капитан Прайс: ^7Только не для 1-4-1.,
estate_load,53,55.4,"^2Гоуст: ^7Шансы убить Макарова 50 на 50, да? ",
estate_load,56,59,"^2Гоуст: ^7Капитан Прайс, прошу разрешения взять логово вместе с Роучем. ",
estate_load,59.8,63,^2Капитан Прайс: ^7Разрешаю. Мы с Соупом возьмем свалку в Афганистане. ,
estate_load,63.3,69,^2Шепард: ^7Хорошо. Мы отрежем им все пути к отступлению. Сегодня все закончится.,
estate_load,70,74,"^2Капитан Прайс: ^7Странно. Я думал, всё закончилось еще вчера.  ",
favela_escape_load,28.3,30.5,^2Гоуст: ^7Не могу установить связь. ,
favela_escape_load,38,42.5,^2Капитан Мактавиш: ^7Русские скопировали модуль автоматической системы контроля. Могут открыть любой замок в Америке!    ,
favela_escape_load,42.5,48,"^2Гоуст: ^7И они намерены отомстить за каждого убитого в Москве. Похоже, у нас совсем не осталось друзей.   ",
favela_escape_load,49.2,52,"^2Капитан Мактавиш: ^7Я знаю его. Надо найти таксофон, если они еще существуют. ",
favela_escape_load,53.3,59,"^2Гоуст: ^7От Рохаса мы узнали, что единственный человек, которого Макаров ненавидит больше, чем американцев, сидит в тюрьме. ",
favela_escape_load,59.5,65,"^2Капитан Мактавиш: ^7Это всё, что у нас есть. Если тот зэк – наживка для поимки этого психопата, туда ему и дорога.   ",
favela_load,13,16.5,^2Гоуст: ^7Русские этого просто так не оставят. Прольется много крови.,
favela_load,17,20,"^2Капитан Мактавиш: ^7Ты прав как никогда, приятель. Сейчас для всего мира они – жертвы.",
favela_load,20,24.3,"^2Капитан Мактавиш: ^7Никто и слова не скажет, если русские порешают каждого американца, до которого смогут добраться.",
favela_load,24.3,30,^2Шепард: ^7Макаров оказался на шаг впереди. Он повесил на американца тысячи трупов.,
favela_load,31,36.6,"^2Капитан Мактавиш: ^7Только мы знаем, что в этом замешан Макаров. После Аллена нам никто не поверит. Нужны доказательства.  ",
favela_load,37.3,39.3,^2Шепард: ^7Пойдем по следу.,
favela_load,45,47,^2Шепард: ^7Алехандро Рохас.,
favela_load,48.5,50,"^2Капитан Мактавиш: ^7Не знаю такого, сэр.   ",
favela_load,50,53,^2Шепард: ^7Он же Алекс Красный. Он стоит за этой атакой.    ,
favela_load,54.5,59,^2Капитан Мактавиш: ^7Одна пуля становится причиной ярости целого государства. А это значит...,
favela_load,59,61,^2Шепард: ^7Это наш ключ к Макарову.,
gulag_load,16,19,^2Капитан Мактавиш: ^7Шестой флот начинает зачистку. Пора.   ,
gulag_load,20.7,24,^2Капитан Мактавиш: ^7Строение с долгой историей. Долгой и печальной.    ,
gulag_load,24,28,"^2Капитан Мактавиш: ^7Когда-то это был замок. Настоящая крепость, твердыня, готовая выдержать любой удар. ",
gulag_load,28.8,33.2,^2Капитан Мактавиш: ^7Оно пережило немало суровых зим. Чего не скажешь о его жителях.    ,
gulag_load,34,37,^2Капитан Мактавиш: ^7Монастырь. Где живут совсем не монахи.,
gulag_load,37,41,"^2Капитан Мактавиш: ^7Последние сто лет здесь держат тех, кто неугоден правительству, но кого нельзя убить.  ",
gulag_load,43,48,"^2Капитан Мактавиш: ^7Внутри полно выживших жертв последней войны... в которой, клянусь, я думал, мы победили... ",
gulag_load,48,53,"^2Капитан Мактавиш: ^7Но, похоже, в политике, как на ипподроме: поставишь не на ту лошадь – и окажешься здесь. ",
gulag_load,53.8,58,^2Капитан Мактавиш: ^7Макарову нужен номер 6-2-7. Вот за ним мы и пришли. ,
intro_credits_load,20,22,"^2Гас: ^7Это новичок, сэр.",
intro_credits_load,25,27,"^2Капитан Прайс: ^7Да, что у тебя за имя такое дурацкое, Соуп!",
intro_credits_load,48.5,51.5,^2Капитан Прайс: ^7Николай сейчас в аду. Проводим его!,
intro_credits_load,52,54,^2Капитан Прайс: ^7Мы позаботимся о наших друзьях. Уходим!,
intro_credits_load,64,67,^2Капитан Прайс: ^7Захаев. Имран Захаев.,
intro_credits_load,78,82,^2Захаев: ^7Моя кровь – на их руках.,
intro_credits_load,89,93.5,"^2Капитан Прайс: ^7D1X, выпущена ракета, повторяю, выпущена...",
invasion_load,22,26,"^2Штаб-квартира НОРАД: ^7Сэнд Браво, мы засекли 70 самолетов противника в вашем квадрате. Подтвердите.   ",
invasion_load,27,31.5,"^2База Ноум: ^7Очень смешно. Нет, не подтверждаем.",
invasion_load,31.8,33.9,"^2Диспетчер НОРАД: ^7Неполадки в системе автоматического контроля, сэр...",
invasion_load,34,38,"^2Штаб-квартира НОРАД: ^7Сэнд Браво, будем искать поломку в оборудовании. ",
invasion_load,39,42.2,"^2База Ноум: ^7У нас все чисто. Видно, у вас там радары барахлят. Отбой. ",
invasion_load,43,48,"^2Штаб-квартира НОРАД: ^7Зулу Икс-рей 6, в вашем квадрате обнаружено около 100 неизвестных объектов. Подтвердите.  ",
invasion_load,49,55,"^2База Ванденберг: ^7Не подтверждаем. У нас всё чисто. Даже не знаю, что вам сказать... Может, буря на солнце? Сегодня повышенная солнечная активность.     ",
invasion_load,55.8,61,"^2Штаб-квартира НОРАД: ^7Сьерра Дельта... ох, у нас тут сбой системы контроля... кого-нибудь наблюдаете, прием?",
invasion_load,61.3,63,^2Авиадиспетчер: ^7Они повсюду!,
invasion_load,63,65,"^2Штаб-квартира НОРАД: ^7Сьерра Дельта, повторите! ",
invasion_load,65,69,"^2Авиадиспетчер: ^7Вижу истребители в секторе I-95! Как, черт возьми, они туда вообще могли попасть?!   ",
invasion_load,69,73,^2Штаб-квартира НОРАД: ^7Спокойно! Пробую связаться с ближайшим отрядом в этом секторе.,
invasion_load,73,79,"^2Сержант Фоули: ^7...на связи 1-й батальон 75-го полка рейнджеров, это сержант Фоули, замкомандира Хантер 2-1. Как слышно, прием? ",
invasion_load,79,87,"^2Штаб-квартира НОРАД: ^7Всем постам, спутниковое наблюдение отключено. Система акустического наблюдения и радиолокационная станция тоже не работают.",
oilrig_load,20.8,24,"^2Капитан Мактавиш: ^7Похоже, мы движемся не в том направлении, сэр. Может, вернемся в бой? ",
oilrig_load,24,26,"^2Шепард: ^7Тут для тебя полно работы, Мактавиш. ",
oilrig_load,27,33,"^2Шепард: ^7Рад, что ты выбрался из Южной Америки. Объединишься с 6-м флотом. Нанесете ответный удар. ",
oilrig_load,35,42,"^2Шепард: ^7Заключенный 6-2-7. Мы считаем, что именно этого человека ищет Макаров, но не можем до него добраться. ",
oilrig_load,45,47,"^2Капитан Мактавиш: ^7Нефтяные вышки, сэр? ",
oilrig_load,47,49,^2Шепард: ^7Русские располагают там зенитки.   ,
oilrig_load,50,56,^2Шепард: ^7Нефтяники – это живой щит. Мы не можем просто взять и взорвать вышку. Эта защищена слабее всех.  ,
oilrig_load,58.8,62,"^2Шепард: ^7Ребята, я знаю, что сейчас посылаю вас на смерть...",
oilrig_load,62,67,"^2Капитан Мактавиш: ^7Они охраняют это место – значит, там что-то нужное. Особенно, если мы хотим найти заключенного 6-2-7.   ",
roadkill_load,8,12.3,^2Шепард: ^7Мы – самая мощная армия в истории человечества.,
roadkill_load,13,15,^2Шепард: ^7Каждая битва – наша битва.  ,
roadkill_load,16,21,^2Шепард: ^7Происходящее здесь может иметь далеко идущие последствия... и мы не будем в стороне.    ,
roadkill_load,22,30,"^2Шепард: ^7Ваша судьба сейчас зависит от того, сможете ли вы научиться использовать современные методы ведения войны. ",
roadkill_load,30.5,37,"^2Шепард: ^7Мы не можем дать вам свободу. Но мы можем научить вас, как обрести ее.  ",
roadkill_load,37,41.0,"^2Шепард: ^7А это, друзья мои, стоит дороже целой военной базы.  ",
roadkill_load,42.5,48,"^2Шепард: ^7Конечно, это важно, у кого самая большая дубина. Но не менее важно, кто ею размахивает.  ",
roadkill_load,49,53,^2Шепард: ^7Пришло время героев. Время легенд.   ,
roadkill_load,54,56,^2Шепард: ^7Историю пишут победители.,
roadkill_load,57,59,^2Шепард: ^7За работу.,
trainer_load,10.7,14,^2Шепард: ^7Что-то меняется... Что-то остается прежним.    ,
trainer_load,15,21,"^2Шепард: ^7Границы сдвигаются, приходят новые игроки, но власть всегда находит себе место. ",
trainer_load,24,29,"^2Шепард: ^7Мы сражались плечом к плечу с русскими. Надо было предвидеть, что нас возненавидят за это.   ",
trainer_load,30,35,"^2Шепард: ^7Историю пишут победители. Лично я думаю, что мы победили.  ",
trainer_load,37,41,^2Шепард: ^7Но уничтожаешь одного врага – и ему на смену приходит еще более опасный. ,
trainer_load,43.8,48,"^2Шепард: ^7Новые страны, новые цели, новая идеология.  ",
trainer_load,49,52,^2Шепард: ^7Вчерашние враги – нынешние новобранцы.  ,
trainer_load,52,59,"^2Шепард: ^7Учите их сражаться и молитесь, чтобы они тоже не возненавидели вас за это.   ",
trainer_load,70,72,^2Шепард: ^7Новый день – та же хрень. ,
trainer_load,72.8,77,"^2Шепард: ^7Вы знаете, чего я ищу, сержант Фоули. Будьте начеку. ",
trainer_load,78,82,"^2Сержант Фоули: ^7На полигоне тренируется новый отряд, сэр. Пошлю к вам самого лучшего. ",
